id,state,lat,lon,words,text,score
390884197667454976,Mississippi,33.45107801,-88.79177201,"[u'moment', u'ur', u'favorite', u'bands', u'gone', u'delete', u'twitter', u'jonasbrotherspleasecomeback']",That moment went one of ur favorite bands are gone and delete there twitter why #JonasBrothersPleaseComeBack http://t.co/bl0qeBLRrZ,3.3055555555555545
390892502406148096,Ohio,39.35685445,-82.99629593,"[u'half', u'hour']",@Cody_Ritchnutz 2. So in a half hour.,0.6527777777777777
390886160605925377,Utah,40.6497223,-112.0164517,"[u'tbt', u'movie', u'angel', u'nephew', u'momma']",#TBT going to the movie with @SaraaSalaz18 Angel my nephew and momma. http://t.co/2jXiz0BwB0,0.9761904761904763
390891294454599680,Michigan,42.23825286,-83.68670885,"[u'_', u'_', u'_']",يكفي انني لا اتابع في كرة القدم غيره #صف_لنا_عشقك_للاهلي,0
390895958521032704,Massachusetts,42.3727896,-71.09507111,"[u'broke', u'crying', u'cambridge', u'street', u'kristina', u'terrible']",The fact that i broke down crying on cambridge street to kristina is terrible,-12.0
390885007172317184,Indiana,39.6657226,-86.1881022,"[u'yeah', u'fine', u'ain', u'sweatin', u'ya']","Yeah, you fine but i ain't sweatin' ya!",4.0
390889721561624576,New York,42.09575374,-79.236601,"[u'sherlock', u'holems', u'giving', u'props', u'figuring']",Sherlock Holems giving me props for figuring you out,0.2361111111111111
390891369956659200,Washington,46.20594319,-119.1237373,"[u'gonna', u'teeth', u'cleanedd']",Gonna go get my teeth cleanedd,0.33664021164021163
390884021540249601,North Carolina,35.24438342,-80.85604577,"[u'directed', u'towards', u'huh', u'amp', u'cute', u'puppy', u'brother', u'aww']",So this is directed towards me huh? “@Mocha_Mamii: If u under 6'1 &amp; cute u can just be my puppy brother 😊☺️ aww 😚”,3.5220588235294117
390893718741721088,Ohio,41.65404199,-83.61703102,"[u'tomorrow', u'night', u'begins', u'omg', u'night']","After work tomorrow, the night begins! All I see is OMG WHAT A NIGHT!",-3.757142857142857
390897070002827265,Georgia,34.03077,-84.358519,"[u'clint', u'bowyer', u'apparently', u'burn', u'bridges', u'telling', u'truth']",@TheDalyPlanet @KoHoSo That was Clint Bowyer.  But apparently you can't burn bridges by telling the truth....,-4.5
390884386440110080,Michigan,42.96706572,-85.666959,"[u'teacher', u'moves', u'tables', u'class']",This teacher moves the tables every class 😒,-0.16496598639455784
390886806553886720,South Carolina,33.02502543,-80.05904633,"[u'boldprediction', u'realprediction', u'hahaha']",That's My #BoldPrediction Not My #RealPrediction Hahaha,6.0
390890258465710080,New Jersey,39.397167,-74.672857,[],@Diazpaam پدر و مادرها نسبت به بچه هاشون احساس مالکیت دارند نه امانت . چون ما از اوناییم نه اونا از ما . و ادامه قضایا ...,0
390889704817983488,California,33.65417972,-117.71241532,"[u'shakeoout', u'shakeout']",SHAKEOOOOOUT #Shakeout #1017,0
390888324883558401,Texas,32.31823641,-95.25567097,"[u'cordova', u'guess', u'mexican', u'spin', u'roll']",Then there's Cordova. I guess I can put a Mexican spin on that and roll my R😉😁,0
390886248707272704,California,33.85100972,-117.99835086,"[u'woman', u'strive', u'equal', u'lack', u'ambition', u'lot']","Woman who strive to be equal to a man, lack ambition... a lot of it.",-2.833333333333333
390884185113915393,California,34.08862496,-117.66731081,"[u'lady', u'teams', u'goin', u'dallas', u'wanna', u'support', u'chick', u'gamers']",Anyone know any lady teams goin to Dallas? Let me know! Wanna support our chick gamers as much as I can! 😄,2.1980519480519476
390884751349129216,Maryland,39.3280064,-76.66078708,"[u'time', u'chaise', u'disney', u'ice', u'fun']",The last time I took Chaise to Disney on ice he had so much fun,7.526984126984127
390892087149092864,New York,40.69389436,-73.98563851,"[u'getting', u'destroyed', u'midterms', u'semester', u'huh']","Getting destroyed by midterms. This is just not my semester, huh?",-5.413492063492063
390884277388587008,Mississippi,33.45335963,-88.79863887,"[u'pajama', u'jeans']","Pajama Jeans, y'all.",0
390891747435610112,Alabama,34.31970336,-86.31392899,[u'ghs'],🇺🇸🇺🇸🇺🇸🇺🇸 @ ghs http://t.co/iX6ab7FPNR,0
390894448571584513,Wisconsin,42.6932068,-88.0510859,"[u'tweetyourlifeinapicture', u'ug']",“@taaaaater98: “@chilltweetss: #TweetYourLifeInAPicture http://t.co/XjSDYW9Zs9” UG 😂”,0
390894620517105665,New Jersey,40.63833232,-74.20073211,"[u'waste', u'management', u'elizabeth', u'nj']","I'm at Waste Management (Elizabeth, NJ) http://t.co/MdNU5lEiBA",-1.9999999999999998
390887150482644992,Massachusetts,42.6584254,-71.1370012,"[u'foods', u'market', u'cashier', u'andover', u'ma', u'customerservice', u'job', u'jobs', u'tweetmyjobs']","Whole Foods Market: Cashier (41644) ( #Andover , MA) http://t.co/F6ixXR9zzA #CustomerService #Job #Jobs #TweetMyJobs",1.837037037037037
390890577220612096,Maryland,38.918061,-76.582209,[u'pay'],@Raynews21 that’s a pay one right,-1
390887502808354816,Ohio,40.0688921,-82.4449056,"[u'gotten', u'comments', u'outfit', u'makesmefeelgood']",I have gotten so many comments on my outfit today! #makesmefeelgood.,-0.9523809523809523
390889071461281792,Maryland,39.36876191,-76.56372777,"[u'hate', u'mother', u'jiggy', u'bus', u'driving']","I hate that my mother went back to work! I can't get jiggy on a bus man, I'm so use to driving :/",-5.847222222222222
390888383599620096,North Carolina,33.98084097,-78.41119367,"[u'ya', u'bad', u'bitches', u'bad', u'hot', u'ass', u'mama', u'mom', u'noo']",“@Tnash74: @itsaprild00d @mandatrapp  both ya'll bad bitches! But not as bad as this hot ass mama”MOM NOOO,-24.647916666666664
390896017236701184,California,33.83302921,-117.87415554,"[u'oh', u'earthquake', u'drill', u'college', u'lol', u'day', u'idiots', u'gucci']",Oh there's an earthquake drill today at college I would have never known LOL OFF DAY IDIOTS WHAT'S GUCCI,5.182624716553288
390883606287355904,Iowa,41.62882361,-93.68867378,"[u'lmfao', u'idc', u'idc', u'idc']",@joeyashby lmfao idc idc idc,7.999999999999999
390886164791824384,California,37.45145825,-122.18465032,"[u'republican', u'dead', u'weight', u'virus', u'california', u'leads']","Without the republican dead weight virus, California leads the way...",-5.999999999999999
390893379003101186,Pennsylvania,40.43916833,-80.00171312,"[u'bought', u'nice', u'umbrella', u'week', u'car', u'blocks', u'iamadope']",I bought a nice big umbrella last week .. It is in my car 4 blocks away.. #iamadope,3.6214285714285714
390895899771416576,New Jersey,40.55652155,-74.31246476,[u'mm'],@Ollisbear mmm,0
390893106377523200,Pennsylvania,40.44416956,-79.9947755,"[u'fabulous', u'news', u'ugh', u'dc', u'pollen', u'count', u'tree', u'low', u'grass', u'low', u'weed', u'low', u'mold']","Fabulous news.  Ugh. “@adamcaskey: DC pollen count
Tree=Low
Grass=Low
Weed=Low
Mold=High""",5.746031746031744
390890879189524481,Ohio,39.32346416,-82.09578023,"[u'hate', u'worms', u'hate']",And I hate worms... Like really really really hate them,-12.0
390885913162964993,Wisconsin,43.81536125,-91.23503468,"[u'incredibly', u'smart', u'brother', u'getting', u'co', u'op', u'position', u'oshkosh', u'proudsister', u'deserving']",S/O to my incredibly smart brother @milessonnenberg on getting the co-op position in Oshkosh!!! #proudsister #deserving,1.9091269841269844
390891172803411968,Tennessee,35.04419043,-85.3000736,"[u'guys', u'live', u'trying', u'rap', u'suck']",To the guys that live next to me trying to rap: YOU SUCK!,-4.371891534391534
390888266154909696,Florida,30.59706025,-87.0408272,"[u'time', u'watching', u'little', u'mermaid', u'obsessed']",Second time today watching the Little Mermaid #obsessed,3.1908730158730156
390884801680789504,California,34.44261774,-118.5122147,"[u'check', u'spending', u'brazilian', u'blowout', u'mom', u'amp', u'iphone', u'daddy']",Just got a $500 check. Spending it on a Brazilian blowout for my mom &amp; iPhone 5s for daddy.,-2.2833975256769374
390890904372129792,North Carolina,35.0692898,-78.9084764,"[u'lil', u'nigga', u'smoking', u'mid', u'pack', u'ya', u'uncle']",Lil nigga smoking mid give that pack back too ya uncle!,-4.455555555555556
390891751612755968,Ohio,39.808631,-83.183439,[u'tweet'],@katcollingham @FansofMDamian @michaeldamian1 let me tweet it,0.9166666666666666
390886865269960707,New Jersey,40.50086842,-74.45621219,"[u'wat', u'times', u'happy', u'hour']",@nana4eva_yours Wat times happy hour,4.5
390896763835777024,New Hampshire,42.97510775,-70.89274616,"[u'wrong', u'exeter', u'bro']",@KingOfTheApples wrong Exeter bro.,-4.0
390893483856498688,Maryland,39.11963704,-76.84501378,[u'yes'],@reneeeee_XOx Yes you do 😳,1
390884797461311488,California,33.67268901,-117.91430444,"[u'sore', u'cool']",I'm so sore it's not even cool,0
390890963075203072,Indiana,39.47219225,-87.40757298,"[u'low', u'key', u'time']",Low key @Girl_SavageXoxo say I be on one all the time.,0.8603174603174604
390890128412917760,California,38.32527274,-122.67831372,"[u'taylor', u'gang', u'refers', u'tswift']","Taylor Gang refers to Tswift, right?",0
390886319997849600,Florida,29.4772249,-81.2081063,"[u'ain', u'wet', u'grip', u'tight', u'pussy', u'bout']","Ain't nothing like that good wet grip tight pussy . 
What you know bout that",0.19999999999999996
390896696714330112,Kansas,38.96989636,-94.63183165,"[u'somerset', u'acres', u'prairie', u'village', u'ks']","I'm at Somerset Acres (Prairie Village, KS) http://t.co/1XIajCmRqz",0
390895513928597504,Washington,47.534469,-122.222931,"[u'seattle', u'egencia', u'pres', u'discuss', u'future', u'business', u'travel', u'puget', u'sound', u'biz', u'travel', u'assoc', u'mtg']","#Seattle: Egencia pres @RobGreyber to discuss ""Future of Business Travel"" at 11/13 Puget Sound Biz Travel Assoc mtg http://t.co/0UK2jHznJ8",0.0
390897183236841472,Virginia,37.55333021,-77.45178638,"[u'human', u'race', u'disgusts']",The human race disgusts me.,0
390892703732760576,North Carolina,35.9235111,-80.24752464,[u'wish'],@JaynaDiperrii I know. That's why I wish I was there,1
390890426233679872,New Mexico,35.0799307,-106.6200203,"[u'miss', u'cupcake']",I miss cupcake so much!,-4.0
390887829938913280,Connecticut,41.91450162,-71.91360435,"[u'honor', u'twitcon']",S/o @browntownmagic for having the honor of being in my twitcon,4.0
390894935115071488,Ohio,41.37227401,-81.70247877,"[u'saying', u'coming', u'night', u'brosif']",@Wason14 I'm saying I'm coming for the night brosif wanted to see you!,-4.945238095238095
390883891478679552,Alaska,57.74241183,-152.49767488,"[u'sounds', u'wonderful']",@EPCOTExplorer that sounds so wonderful!,4.975
390888291316547584,New York,42.69126033,-73.63786382,"[u'lying', u'tell', u'truth']",your always lying. like can you tell the truth ONCE.?,-0.39285714285714285
390892527576154113,Texas,30.12200553,-94.157979,"[u'refraining', u'picking', u'birthday', u'cake', u'love', u'rao', u'gelato', u'happybirthdaycam', u'rao']",I'm refraining while picking up the birthday cake. LOVE Rao's gelato.  #HappyBirthdayCam @ Rao's… http://t.co/v7MVuxSY7M,7.2325
390887771248021504,California,34.59059131,-118.17535679,"[u'lol', u'kidding']",@ohhmyjillian I know lol I'm kidding,6.0
390887272125841408,Texas,35.22794276,-101.82450106,[],💯💯💯,0
390894377272631296,California,34.56112166,-118.1661776,"[u'happy', u'birthday', u'eminem', u'amp', u'lil', u'wayne']",Happy Birthday to Eminem &amp; Lil Wayne,5.90042823189882
390892556911120384,Illinois,42.05225626,-88.0338335,"[u'alpha', u'vision', u'days', u'hyatt', u'regency', u'schaumburg']",Alpha Vision days! (@ Hyatt Regency Schaumburg w/ 3 others) http://t.co/FpWaVtEbp6,2.1222222222222222
390895685890891776,Minnesota,45.15664771,-93.40404125,[u'ha'],ha:-),2
390888140313223168,Illinois,41.64301819,-87.62177132,"[u'sum', u'bomb', u'ass', u'sex']",""" I need sum bomb ass sex right now🙌😁""",-8.625
390888505242816512,Texas,32.78795815,-96.80417453,[u'eww'],@Runnin4MySanity ewwwwwww,0
390892074570383360,Wisconsin,43.90316347,-91.23544869,"[u'ride', u'somo', u'lady', u'jam']",RIDE BY SOMO IS MY LADY JAM,-0.38095238095238093
390887108518608896,Virginia,37.29720899,-78.39490034,"[u'nap', u'interrupted', u'little', u'kid', u'cowboy', u'hat', u'running', u'suite', u'shooting', u'nerf', u'gun']",I just had my nap interrupted by a little kid with a cowboy hat running I into my suite shooting his Nerf gun off. 😶,-6.624999999999999
390889453134573568,Pennsylvania,40.6204114,-75.489269,"[u'hear', u'comess', u'sun', u'theweeknd']",Hear comess the sun . #theweeknd,0.16666666666666666
390887381139996673,Texas,31.09267542,-95.96364634,"[u'travel', u'center', u'shell', u'leona', u'tx']","I'm at Travel center/Shell (Leona, TX) http://t.co/xBxWEcmW0K",-0.5476190476190477
390896071746256896,Iowa,41.4859073,-91.70700095,"[u'wanna', u'fight']",I wanna see the fight !!,-1.8733766233766236
390889637713309697,Texas,33.14123091,-97.0747603,"[u'welcome', u'enjoy', u'special', u'day']",@WillyTMcGee_3 you're welcome! Enjoy your special day! 😊,5.515958049886621
390886164791848960,Nevada,36.10946684,-115.13890547,"[u'wow', u'class', u'means', u'wear', u'pjs', u'don', u'ready']",Wow. I have one class today. That means I wear pjs and don't get ready!! 😂 http://t.co/b8wMRgsDgM,5.100808157157364
390888597525909504,New Jersey,40.68908607,-74.25944919,"[u'stomach', u'hurts']",My stomach hurts😭,-4.0
390888391996604416,Texas,30.09465713,-95.99752606,"[u'females', u'forever', u'dumb', u'shit', u'category', u'established']",Some of these females will be forever put in the dumb as shit category me and @JprinceTHEGREAT established that,-12.8015873015873
390894700221452288,Texas,29.77342283,-95.21886972,"[u'takes', u'lot', u'suffering', u'scorpio', u'shed', u'tear']","""@ScorpioTerms: It takes a lot of suffering to make a #Scorpio shed a tear.""",-3.6666666666666665
390888144503312385,Michigan,42.67877506,-82.93003344,"[u'mean', u'idc', u'wanna', u'shots']",@TGOD_Stoudemire I mean idc I just wanna get some shots up,0.4599567099567098
390884759729369088,Oregon,45.53223,-122.84259,"[u'im', u'appt', u'wtf', u'ugh', u'lames', u'forever', u'don', u'wanna']",im still at my appt wtf ugh these lames take forever! I don't wanna be here 😭,-8.597965291616084
390886177378562048,North Carolina,35.653969,-78.795051,"[u'omega', u'psi', u'phi', u'earns', u'inaugural', u'greek', u'life', u'sustainability', u'award']",Omega Psi Phi earns inaugural Greek Life sustainability award http://t.co/yN1SjmDEB7,6.4268707482993195
390896390513369088,California,33.94182985,-118.08780841,"[u'youre', u'dick', u'hahhaa']",@Marcos_Jovani youre a dick hahhaa ,-8.0
390894922506985472,Georgia,33.79811656,-83.70887088,"[u'gastateparks', u'trending']","So, is #GAStateparks trending yet?",0
390896717672902656,Florida,30.50495286,-85.83817396,[u'tgfad'],#TGFAD,0
390888530404446208,Texas,31.52014729,-96.53712424,"[u'don', u'wanna', u'home', u'wrecker']",@CadyChristine I don't wanna be a home wrecker 🙊😐,-1.0619675591897815
390886387123499009,Pennsylvania,39.96381284,-75.189241,"[u'relax', u'hating']",Relax with the hating💯,-6.0
390889713206575104,Iowa,41.58424466,-93.6428395,"[u'girls', u'tweeting', u'hair', u'falling', u'lol', u'wtf']",Why are so many girls tweeting about their hair falling out lol wtf,-1.7222222222222223
390892653392715777,California,37.78859859,-122.40668267,"[u'heythere', u'runningmotivation', u'werunsf', u'runyourselfsexy', u'niketown']",#HeyThere #RunningMotivation #WeRunSF #RunYourselfSexy @ Niketown http://t.co/t4DOrqVXAl,0
390888094180052992,Minnesota,44.90358665,-93.56642147,[u'derry'],@MNFootballHub Derry,0
390884789085306880,Massachusetts,42.33409105,-71.10089011,"[u'recently', u'developed', u'insane', u'obsession', u'miley', u'cyrus']",“@_Asshholee: 🙌 RT “@justinm243: I recently have developed an insane obsession with Miley Cyrus””,-3.9999999999999996
390883627258880000,California,33.966674,-118.55134,"[u'einstein', u'rumored', u'flunked', u'math']",Einstein is rumored to have flunked math for years—,0
390894813463449600,Maryland,39.34567277,-76.59338912,"[u'nasty', u'ass', u'nigga']",I'm a nasty ass nigga 😏,-10.222222222222223
390893324472963073,Ohio,41.37919624,-83.64125715,[u'picture'],@berrwilliams Did you get a picture?!,0.6
390895778148798464,Kansas,38.4569581,-95.55975401,"[u'post', u'season', u'tho', u'allamericans', u'champs', u'runnerups', u'esutracknfield', u'mostdecoratedathletes']",We STILL do WORK in post season tho! #AllAmericans #Champs #RunnerUps #ESUTrackNField #MostDecoratedAthletes,-0.5637626262626263
390890375894024195,Florida,29.0373379,-80.94693629,"[u'wanna', u'move', u'asap']",I wanna move asap!,-0.3733766233766235
390896046605602816,Maryland,39.39326148,-76.61165192,[],@TheAwesome_Life 😂😂😂,0
390895094498598912,Texas,29.65807901,-95.36650305,"[u'aw', u'quian', u'amp', u'ellis', u'tl', u'trippen']",aw Quian &amp; Ellis on my TL trippen/:,0.16451914098972922
390887146275745792,Massachusetts,42.38144936,-72.52986317,"[u'makes', u'banksy', u'special', u'compared', u'equally', u'street', u'artists', u'thats', u'power', u'media']",What makes banksy so special compared to the other equally good if not better street artists out there... Thats the power of media for you,0.875
390893077029998592,Ohio,41.37626266,-83.63884016,[u'starved'],I'm starved.,-2
390886261269233664,Florida,27.32456173,-82.46098101,[u'yeeyee'],@DGidado_47 @FatherKambo YEEYEEEEE like me,0
390890052915834880,Tennessee,35.11888756,-89.94568427,[u'smooches'],@JonathanRKnight smoooooches,0
390895803315027969,Georgia,33.9506307,-83.9898431,"[u'don', u'won', u'totally', u'lol']","""@bl3unova: Don't give me what I want, I won't give you what you want"" this is totally me lol",8.686409064186842
390884310938841088,California,33.9434399,-117.9969583,[u'awful'],@AOkayy I know :( This is awful,-3
390883941848064000,Colorado,39.87119362,-104.80869658,"[u'lady', u'job', u'cleaning', u'shingles', u'front', u'desk', u'pregnant']",So this lady came into my job today for a cleaning with shingles and she says to the front desk anyone pregnant can't be around me,2.7894179894179896
390890111644483584,Mississippi,34.370443,-89.4978637,"[u'ole', u'miss', u'gospel', u'choir', u'union', u'unplugged']",Ole miss Gospel choir! @ The Union Unplugged http://t.co/Qc3I06Mmm4,-3.9999999999999996
390896658973986816,Indiana,39.71619262,-86.13294619,"[u'free', u'time', u'spent', u'napping']","Today, my free time is being spent napping..",2.1936507936507934
390887322419757056,Pennsylvania,40.68792125,-75.48893217,"[u'lol', u'bobby', u'shit', u'spent', u'lunch', u'period', u'teaching', u'talking', u'lol']",@DerrickWruble lol bobby knows his shit I spent the whole lunch period teaching him about it just let him do the talking lol,4.0
390895211926130688,Oklahoma,36.1217823,-97.06915741,"[u'stuff', u'friends', u'cough', u'cough']",“@iamHades69: The stuff my friends would do for $200... *Cough Cough*” it's $200!!!!,0.4982142857142857
390893433558405120,Maryland,38.98400507,-76.93326925,"[u'actually', u'gonna', u'text', u'cuz', u'bad', u'day', u'send', u'love', u'miss', u'bby']",@SunshineNrain24 I was actually gonna text you cuz I saw you were having a bad day and I wanted to send you some love. I miss you too bby.❤️,-1.038770786092214
390883677585952768,Texas,33.21384876,-97.16220649,[u'bluetrail'],http://t.co/pHTQhpN4sP #BlueTrail,0
390890736608370688,New York,42.7925771,-77.82301961,"[u'happy', u'thewinslowboy', u'luck', u'amazing', u'brother', u'wait']",Happy opening to #TheWinslowBoy and good luck to my amazing brother @GabrielWeissman . Can't wait to see it!,15.707539682539682
390893513220837376,California,34.072072,-118.2608,"[u'morning', u'echo', u'park', u'lake']",Good morning! @ Echo Park Lake http://t.co/pt5xz5Ra79,0.9333333333333333
390891818730422272,Georgia,34.00334977,-84.31054394,"[u'currently', u'cyras', u'bed', u'school']",Currently in Cyras bed while she's in school 😏,1.3611111111111112
390896872887701504,California,39.12024789,-121.61136266,"[u'happy', u'birthday', u'hope', u'day']",@megmns Happy birthday (: hope you have a great day,7.235958049886621
390888371028910080,South Carolina,33.497,-80.85254,[u'lmao'],LMAO! http://t.co/wz5w35BCoq 😂😂😂,4
390893517415120897,Michigan,42.2315865,-83.1945144,[u'instagram'],@iAintGottaRap I was on Instagram,0
390894968673693696,Virginia,37.22973641,-80.42802558,"[u'wasn', u'sick', u'emailed', u'told', u'class']",@BigWaveDAVEsix9 well I wasn't there because I was sick and emailed her and all she told me was that we worked two problems in class,-2.9427437641723353
390887796405043200,Illinois,41.88304867,-87.83907868,"[u'collection', u'job', u'oh', u'lord']",If I get this collection job oh lord I might have to get me a 2014:),3.6227513227513226
390890854057250816,Louisiana,30.51127313,-90.46641031,"[u'ready', u'cold', u'outside', u'yogapants', u'uggs', u'everyday', u'forrealtho']",Ready for it to be cold outside 😍❄️⛄️🎅🎄🎉☕️ #yogapants #and #uggs #everyday #ForRealTho,0.1489177489177489
390884508075315201,New Jersey,39.76035887,-75.29217999,"[u'cant', u'deal', u'anymore']",I cant deal with this anymore,-1.4
390892317869350912,Florida,25.72071138,-80.27932509,"[u'maybe', u'day', u'ballsy', u'half', u'sleeve', u'started', u'probablynotthough', u'won', u'dussy']",“@LaulaPindsay: maybe one day I'll be ballsy enough to get a half sleeve started #probablynotthough” you won't. #dussy,5.512485827664399
390887402145054720,California,37.735624,-122.15231957,[u'maybe'],Maybe it's best to let go,-0.40625
390886437459333121,Florida,27.32457693,-82.46104671,[],@FatherKambo 😳😱👼👸👼👸👼👼👼👼👼👼👼👼👼🙀🙀🙀☺️,0
390886999491493888,California,33.80983,-118.03736,"[u'meh', u'liked', u'inside', u'people', u'allergies', u'hating', u'wind']","@suprefan meh, I would have liked them more inside. People with allergies were hating being up in that wind.",-1.6800925925925925
390893651641270272,Tennessee,35.8468731,-86.36337628,"[u'gasp', u'real', u'adult']",@savannahramsey *gasp* it's like you're a real adult or something...,-1.3222222222222222
390889021121241088,Illinois,41.88009734,-87.6237197,"[u'seriously', u'question', u'people', u'class', u'college']",I seriously question how the people in this class are even in college.,-0.11410619803476943
390886693282512897,New York,40.72878843,-73.99027143,"[u'happened', u'concrete', u'confessional', u'banksy', u'piece', u'night', u'banksy', u'concrete', u'confessional']",Happened upon the Concrete Confessional #Banksy piece last night. @ Banksy :: #12 Concrete Confessional http://t.co/JpsvSbujJv,-0.2785714285714286
390883505603112960,Louisiana,29.866661,-90.140074,"[u'hurts', u'bad', u'walk', u'limping', u'wrapped', u'hurting']",@N_LivingColor it hurts bad.. I can’t even walk without limping!!! I have it wrapped up now and it’s still hurting…,-12.777777777777779
390883883094663168,North Carolina,35.75068124,-78.6443889,"[u'vii', u'vii', u'xii', u'course', u'babe']",“@Kissme_Kiki: VII.VII.XIII ❤️” of course babe always 😍,0.5
390895937557516288,California,33.80093333,-117.91977395,"[u'strong', u'day', u'edu13', u'morning', u'session', u'loretta']",Going strong on 2nd day at #edu13 with morning general session opened by Loretta Early of @UofOklahoma,4.074291383219955
390894435976110080,Kansas,37.58426015,-95.24130714,"[u'nicotine', u'faded', u'dreams']",Nicotine and faded dreams...,2.0
390887179842752512,Missouri,38.7906773,-90.3747171,[],@BrendenStowers for sure!,0
390887632823406594,Minnesota,44.75258168,-93.39006401,"[u'feels', u'sleep', u'actually']",It always feels like I sleep way later than I actually do,-0.36309523809523797
390889461514764289,Minnesota,45.55703459,-94.15512356,"[u'damn', u'near', u'able', u'coach']",I'd do damn near anything to be able to coach again.,-7.033333333333332
390884772299694080,Maryland,38.96531312,-76.95700733,"[u'killin', u'em', u'uk', u'gon', u'reluctantly', u'cuz', u'press', u'don', u'ck', u'wit']",Who killin em in the UK..everybody gon say YOU K..Reluctantly...Cuz most of this press don't f*ck wit me,-5.563590935813159
390890396882317312,California,33.97898173,-118.43694239,"[u'gym', u'whichever']",Or to the gym. Whichever one.,0.736111111111111
390884399010422784,Colorado,39.67804408,-104.90719652,"[u'live', u'tweet', u'redwings', u'game', u'tonight', u'idk']",I think I'm going to live tweet the #Redwings game tonight idk,-1.8772486772486772
390886835888852992,New York,41.37968507,-74.67307566,"[u'haha', u'saturday']",@SelenaHudak haha are you working this Saturday?,6.0
390884042503389184,Oklahoma,35.4806839,-97.4959982,"[u'ounces', u'mustardism']",2 ounces of mustardism,0
390891399291232257,California,33.75363094,-118.266446,"[u'smith', u'morgan', u'freeman', u'dead', u'internet', u'hoax', u'google', u'search', u'credible', u'sources', u'corroborated', u'nonsense']",Will Smith and Morgan Freeman are NOT dead! It was an internet hoax. Google search and no credible sources have corroborated such nonsense!,-14.000000000000004
390885212722196481,Michigan,42.95481783,-85.64520698,"[u'paternity', u'court', u'tears']",Paternity Court almost has me in tears right now.,-3.166666666666667
390885061689892864,Colorado,39.85838317,-104.6678746,"[u'speck', u'falling', u'apart', u'iphone', u'person', u'look', u'sexy', u'hobo']",My Speck case is falling apart. If my iPhone was a person right now it would look like a sexy hobo.,2.020238095238095
390890967299272705,Maryland,39.40353373,-76.76717883,"[u'future', u'lyrics', u'song', u'honest', u'dumb', u'af']","I like Future, but the lyrics in his new song ""Honest"" are dumb AF.",-2.2732142857142854
390886148031000576,California,33.85385,-117.9067,"[u'anaheim', u'accident', u'lanes', u'blocked', u'wb', u'st', u'lemon', u'st', u'latraffic']",#Anaheim accident. three lanes blocked on 91 WB between E St and Lemon St #LAtraffic http://t.co/e2e6MW3d78,-6.000000000000001
390887880274362368,North Carolina,35.77451222,-78.63983772,"[u'bob', u'greenberg', u'standing', u'ovation', u'tribizcio', u'ibm']",Bob Greenberg gets a standing ovation: #tribizcio #ibm http://t.co/YA2Go4SINz,0
390896373757149184,California,33.98421664,-118.25507889,"[u'survival', u'eminem']",SURVIVAL - EMINEM,0.15
390894117213196288,Tennessee,36.06446713,-86.68859541,"[u'wanna', u'lose', u'wanna', u'fail']",“@Cece_PhillyMade: Nobody Wanna Lose. Nobody Wanna Fail.”,-4.413419913419913
390889109214212096,Oklahoma,35.49031989,-97.61268965,"[u'finally', u'little', u'crib', u'ready']",Finally his little crib is ready!,0.06547619047619048
390895954335117312,Minnesota,45.4127686,-93.74075167,"[u'brb', u'rock', u'shower', u'jamin']",Brb while I rock out in the shower #jamin 🎶✌,0
390885355303354368,Washington,48.0913295,-122.1865637,"[u'excited', u'buy', u'dabs']",So excited to buy new dabs ♥,6.0
390893655818387456,California,38.59964336,-121.30792276,"[u'shepard', u'looks', u'disgusting', u'lol']",Mrs. Shepard looks disgusting lol,0
390890099065757696,South Carolina,34.86118957,-82.45885543,"[u'wondering', u'haven', u'heard', u'day']",@VannahCocaine so I'm wondering why I haven't heard from you all day!!!,1.1409580498866214
390895811716194304,New Jersey,39.78790167,-75.0269371,"[u'kiss', u'lips', u'arms']",@bowserlalala kiss on your lips when your in my arms :p,4.0
390884390618021888,Connecticut,41.30944558,-72.85741485,"[u'front', u'solid', u'week']",@Nickyymo u should see the front solid week,3.1714285714285713
390887997702668288,California,39.10720939,-121.33247613,"[u'bitches', u'cramps', u'hate']",To all you bitches who never get cramps: I hate you,-16.0
390889935492108289,Illinois,40.1449771,-88.24477322,"[u'talking', u'excited', u'home', u'fall', u'break', u'amp', u'miserable', u'weekend']",Everyone is talking about how excited they are to go home for fall break &amp; all I can think about is how miserable work will be this weekend.,0.26174136321195185
390890979890561024,Delaware,39.1604581,-75.52643518,"[u'holy', u'shit', u'balls', u'hot']",Holy shit balls it's hot out,-8.833333333333332
390892263314034688,California,34.14200221,-118.33973933,"[u'peeing', u'dark', u'cuz', u'nolight']",Peeing in the dark cuz #nolight,-0.16666666666666666
390886496154443776,Nebraska,41.04615032,-96.3744042,"[u'spell', u'speech', u'wanna', u'stab']","""You can't spell SPEECH without I-wanna-stab-myself""",-4.206709956709957
390890510090776576,California,33.876138,-117.91836304,"[u'waste', u'time']",Waste of time ...,-0.473015873015873
390893429334355968,Oregon,45.431985,-122.836995,"[u'true', u'differential', u'equations', u'primary', u'factor', u'supply', u'demand', u'bring', u'balance']",@bungalowranch @andersem Its true that many differential equations at work. However primary factor is supply:demand. Must bring into balance,1.5297619047619044
